"X:Peak Period Bins [s], Y:Wave Height Bins [m], Values: Capture Width [m]",[1-2),[2-3),[4-5),[5-6),[6-7),[7-8),[8-9),[9-10),[11-12),[12-13),[13-14),[14-15),[15-16),[16-17),[18-19),[19-20),[20-21),[21-22),[22-23)
[8.5-9.0),,,,,,,,,,,0.2336432414310999,0.18738622158821097,0.15432165722633448,0.14555115359679616,0.1310200478110403,0.11599306432205576,0.09190682935961529,0.09375606220137475,0.08705293660060956
[8.0-8.5),,,,,,,,,,0.3076110281116047,0.24397521143107162,0.20213932011230823,0.16544536874966037,0.15262280626036562,0.1268180453173799,0.11017182561794886,0.09990394528199667,0.0956683932244965,0.08078965195139219
[7.5-8.0),,,,,,,,,,0.287581597063817,0.2402762662585192,0.20055962565695837,0.1787690859119091,0.1413568430442578,0.12492888034901359,0.11009098805920864,0.10391461198945112,0.09704902532617184,0.0787074005538324
[7.0-7.5),,,,,,,,,,0.29558197879312825,0.24158989825652682,0.19335579102496367,0.1738688563981616,0.1426133327181679,0.12673413643846454,0.11023205270199798,0.09927959919282156,0.09460887844692759,0.07846988024365598
[6.5-7.0),,,,,,,,,,0.3008495477746931,0.25032697656577296,0.20213443072385617,0.17908613706304,0.14884149019957196,0.13440233507329363,0.11867493299144669,0.10980311319859319,0.09130288587708428,0.07878009208765377
[6.0-6.5),,,,,,,,,0.38678475164675535,0.308683092910712,0.25837687403211584,0.21012542122205385,0.1816532670076437,0.16760724261164325,0.13312094313915818,0.12061380926918314,0.10366897519746252,0.09215049159551818,0.0879530819609214
[5.5-6.0),,,,,,,,,0.39880811667054805,0.3416662936084475,0.2632954334565305,0.20845106707679523,0.18473942874973198,0.15449869293114038,0.1318406502525112,0.1176761713222721,0.10267513932957603,0.09546396313208419,0.08714932859453065
[5.0-5.5),,,,,,,,0.486095674964672,0.39220216660640767,0.3205088708290272,0.26935725402819116,0.2133972703209391,0.18316758387660698,0.15174799213841247,0.13691360725113727,0.11297102216831985,0.09802657344776088,0.09630404417786351,0.08740095400268579
[4.5-5.0),,,,,,,,0.49431384243824483,0.3974204145396673,0.316799500722235,0.26297453707337515,0.2289657003856516,0.18741577954601468,0.1645563957744394,0.14081803444732124,0.11547846943379644,0.10654554503654501,0.09535225334235561,0.08794970150570487
[4.0-4.5),,,,,,,0.5801493122546829,0.4811529759750185,0.41837147740128044,0.34327223760990877,0.27123900591905525,0.22877507979093667,0.19975717973287185,0.16806240825865418,0.14365271325111348,0.1241215197830293,0.11228850330160518,0.0983898421965173,0.09403378152838834
[3.5-4.0),,,,,,0.7155626539238577,0.6053781727041354,0.4758912175348724,0.39765463694470665,0.34995778718514753,0.28053310062170084,0.23066820846923528,0.19733688558020246,0.1767266284185394,0.13853520036508699,0.13186949796382175,0.1129761120145243,0.09649539672842418,0.09544862920791243
[3.0-3.5),,,,,,0.7091970147981195,0.6111503308698328,0.4920739067888401,0.3950038836256558,0.329956827615862,0.27818925997899724,0.23249004793240774,0.20505722179287278,0.1730357634743007,0.14667639823663506,0.13227430859323586,0.11984690935053105,0.09806713205986908,0.08258335314827439
[2.5-3.0),,,,,,0.7125906405171883,0.6149662629478649,0.5058605833357827,0.4368502503769167,0.3387903272584424,0.289800829762074,0.2355619554331183,0.21186143615887215,0.17673846710575056,0.14583617615968164,0.12803778242940395,0.11972457860422753,0.09666380262438387,0.09532594179860691
[2.0-2.5),,,,,0.8737684023648233,0.7269068038320322,0.6222517190316206,0.4983239266013522,0.4176326696648522,0.3663818828741333,0.29857611239976833,0.2517348919795546,0.20776027468399397,0.17233113885523774,0.152842038152805,0.13295223249809907,0.11496216835546569,0.09952528797814128,0.09763717736934915
[1.5-2.0),,,,0.9978105300257374,0.8842108044191838,0.7446778326427094,0.6156390854638923,0.5140540071221175,0.44327555508631,0.3543302304642807,0.2955285900278831,0.2316227143244558,0.21695545732193264,0.1823593093711084,0.16111918621672727,0.1361217842202532,0.12494161864781954,0.10760545012587501,0.09590453907248613
[1.0-1.5),,,1.0202530361379711,1.0227916779600674,0.9058176570362081,0.7574175427549183,0.6239334296659098,0.5342598084134895,0.4196350174900212,0.3442856886263249,0.2924639622030232,0.2530807347014483,0.22548975275466354,0.18388526211642553,0.160580305649171,0.14743892195929878,0.12633565077080225,0.11415436430665132,0.09715708285963082
[0.5-1.0),,0.7890218225645433,1.0478056929079553,1.0579756437231125,0.9347229693865183,0.7854582214362829,0.6510396862166766,0.5295608034729706,0.44363367900846157,0.35839903128502676,0.2953655015564513,0.25976493154095437,0.22289394209467447,0.18136844616837697,0.15935007932840498,0.15230142046194503,0.13371434249419578,0.1125930418873707,0.10315612920297142
[0.0-0.5),0.2195302201050145,0.8455400137434111,1.1115590784634293,1.1260806192985604,0.997814573670846,0.8217836089641354,0.6903183260482871,0.5753193577067527,0.5036698673751314,0.3874440321569082,0.3137402052245608,0.25625777896655927,0.22487199325087226,0.19370980184566763,0.18797915098164705,0.14988974527494023,0.14341406528999115,0.1271377638221121,0.11889112440469904
