"X:Energy Period Bins [s], Y:Wave Height Bins [m], Values: Pitch Angle Delta [radians]",[1-2),[2-3),[3-4),[4-5),[5-6),[6-7),[7-8),[8-9),[9-10),[10-11),[11-12),[12-13),[13-14),[14-15),[15-16),[16-17),[17-18),[18-19),[19-20),[20-21),[21-22),[22-23)
[2.5-3.0),,,,,,7.482300211456727,3.6558373605020504,3.514614315124497,3.284638938485205,3.0855898181849994,2.924721030343535,2.903271752506614,2.7655175044323865,2.669128508618515,2.526507790592197,2.47202988363966,2.3269305252128443,2.2241414937519206,2.1992569071614727,2.1909046301686566,1.924742846000514,1.8775349854891563
[2.0-2.5),,,,,3.9347804456868847,3.7350608779872747,3.49060600689122,3.4302406416277775,3.181340605144559,2.9744271457027285,2.8850064487934617,2.701540541319921,2.5474759697250766,2.356337643512755,2.283685529082087,2.22508756491065,2.24330817094799,2.0730233535643134,1.950861963320879,1.916925833441083,1.827666289657372,1.7302519090617614
[1.5-2.0),,,,3.9920977721746054,3.6279490940639274,3.4168649995567506,3.2510863421701766,3.143216401740849,2.976863394568456,2.778523910997208,2.5441433592663554,2.4326026112131878,2.3961277074215324,2.2127618997915537,2.278963336667966,2.0044191771262647,1.85404592014389,1.7962848667135507,1.7269756233383171,1.654645704935672,1.4376765210442097,1.4809883787768383
[1.0-1.5),,,3.6045251888343834,3.723906619399319,3.402015338305418,3.2259663285767193,2.8331398507055563,2.741893244331993,2.6770802429206846,2.318061951842451,2.2344839407104127,2.1507851046988744,2.2449213327139392,1.8287822488005234,1.7910318126771814,1.693412517831562,1.4188868982816512,1.4268180502191794,1.3390111119495474,1.272803595763958,1.113861214511767,1.1057664418927675
[0.5-1.0),,2.273510540116619,2.9675997280859425,3.069331663465278,2.890316512979079,2.7443517603186676,2.5254466801920166,2.2423282909529947,2.123206582059165,1.9187624458755148,1.7428943869886142,1.7737963760819633,1.622645120758313,1.471458266709978,1.4188197790382362,1.2824646945418556,1.0927770157690397,0.9336731735379186,0.9243114179891184,0.8553525122463166,0.7325514778197311,0.7773661635733429
[0.0-0.5),0.28330553560799643,0.9310043047276177,1.6698680581336314,1.99265164200262,2.043920721861723,1.6349384685979107,1.5305893525849943,1.3986808980526444,1.3720849991104362,0.9912189878970219,1.0017808794299576,0.8778578391021366,0.7412774741914894,0.5973634888478574,0.5915585485184254,0.5360107529600816,0.4215707558642483,0.39229501685228396,0.33232267708417573,0.2961889557873902,0.2694383753249556,0.29769538937819373
