"X:Energy Period Bins [s], Y:Wave Height Bins [m], Values: Maximum Constraint Surge Force [N]",[1-2),[2-3),[3-4),[4-5),[5-6),[6-7),[7-8),[8-9),[9-10),[10-11),[11-12),[12-13),[13-14),[14-15),[15-16),[16-17),[17-18),[18-19),[19-20),[20-21),[21-22),[22-23)
[2.5-3.0),,,,,,763206.3636814465,315777.4597226962,238720.72101711849,192258.8124235189,142997.68128605775,119515.63890806776,106401.14205516194,102008.37889479696,95953.00983907795,94299.47542748938,77122.26820987578,70812.9230975371,71263.20415782067,63680.589516140964,66283.58474109208,54855.955163779465,53181.39695911848
[2.0-2.5),,,,,369643.16077463457,346946.833827588,218975.5330565307,199878.55815562248,151292.9316084899,120712.71431526863,125798.42454089799,91680.2290951746,82323.53267244692,76636.50651938381,63252.00692432083,58990.106986438484,67403.15512965964,65184.40922410333,52264.00127342364,50886.55163981795,53436.10448208918,38341.037944320386
[1.5-2.0),,,,414361.6375506734,259525.43138178258,219416.23473158412,186040.4672470846,125491.76028693425,128850.95979409135,88748.25620280471,71170.09663304094,64336.55223920578,72766.00672179625,61619.34749113195,73588.49342439513,49156.66645775447,41204.352036510216,41008.98501429898,42149.6058547593,35971.601064665636,31604.206888989786,31630.891850979453
[1.0-1.5),,,240660.21160268763,265040.4367353634,156192.198548859,144451.16119065258,87614.02739733327,82288.79670069771,75437.12349694963,56782.7787141528,50401.86850960422,45767.224622773545,57863.74765958665,39552.18612017304,38455.30837545261,32275.43256684697,28138.50744227279,28010.658894165434,23898.192377689888,23335.083186851676,19213.83730532146,18972.74932864886
[0.5-1.0),,67190.78203548261,130154.25245490922,95988.8486541577,79052.30947237942,76257.61221794394,62547.468091216506,46319.79126940623,42924.81297487639,35867.35828459852,32845.45048193786,31286.84301056314,29393.114887307132,26943.642792290513,24019.841068663125,22989.266289597996,18166.33281923878,14541.232152638375,15970.221542316356,13621.19771786426,11365.336322817035,14242.802927876193
[0.0-0.5),4940.739219029542,19737.18327760536,31992.156286994865,28030.374454388173,32927.241320152,24141.250483133066,21337.672591278875,18622.760516629234,17938.870117998573,12700.739144423893,15400.984740116255,11325.190085197379,9146.9637531129,8014.322149497362,8271.926979490085,7139.80710315555,6336.728303178908,6237.169684325052,4761.750808003774,4276.675247730146,4196.308555377375,4843.919157625505
