"X:Energy Period Bins [s], Y:Wave Height Bins [m], Values: Power Average [W]",[1-2),[2-3),[3-4),[4-5),[5-6),[6-7),[7-8),[8-9),[9-10),[10-11),[11-12),[12-13),[13-14),[14-15),[15-16),[16-17),[17-18),[18-19),[19-20),[20-21),[21-22),[22-23)
[2.5-3.0),,,,,,8700.249010141526,6970.2730413786185,5640.296125270789,4824.668913542795,4124.3391452657925,3560.1887811729384,3102.6671635035746,2765.1837272424195,2391.009484565015,2118.2114908367844,1837.7518885576108,1651.3268094416717,1451.8477378445443,1286.931913369175,1190.731121036631,975.7133180181619,846.3425106945599
[2.0-2.5),,,,,9298.658723859515,7150.47940743257,5737.0203619540025,4746.140275637861,3948.1952887909833,3493.5696779442933,2988.891349916902,2539.559063294116,2181.8782833254672,1946.1423079846077,1666.7304882786962,1471.4331140503289,1250.2652542943724,1087.5798904554588,986.2057267314864,877.5599839941499,738.3158632130671,615.6447392829542
[1.5-2.0),,,,9206.732091463224,7438.735385607228,5774.972853851525,4596.622580616764,3917.1985565424866,3160.5880768396273,2749.332010288484,2258.567291009315,1980.156066604386,1661.2228327486396,1461.105407358943,1273.5265748110032,1058.2116842975743,922.0743188273149,783.6089964938884,671.0147753911618,604.359881606157,491.46923438376245,410.26873532843524
[1.0-1.5),,,11199.489720154128,6827.1083350716335,5576.213336349589,4409.808321946663,3457.039147385485,2820.684065948785,2292.237424455937,1928.650599609156,1643.725902639541,1335.8356695028795,1150.3551792236888,933.4441396265017,783.3171893302696,687.8363393088887,550.0125862375949,469.31016657524884,404.85743796114934,361.9372882230216,297.0523791491405,234.50384755253444
[0.5-1.0),,5111.620239060763,5905.822797737115,4005.4096176584317,3434.0931853715147,2664.59374506401,2101.6779640858076,1676.4666696545892,1363.2930762652272,1100.7313031968893,880.084833048637,710.4771597568821,594.4117161822076,472.1766828825152,376.7756028105044,318.60941039952246,248.34979010642797,208.44937334564392,165.47774782046022,146.3972187008376,125.52595465124823,97.29379709164051
[0.0-0.5),83.55029030491596,675.4782075811672,1166.8751458586955,1032.1873071176178,990.4035127789476,779.8109536939094,579.0208297270335,448.28560059888486,329.95044640671074,238.52878807324137,179.95171852048114,137.9945020356809,107.48793952260706,78.21602319345136,62.35694580889962,48.8741259182946,35.63626660892521,28.79915400337659,21.49666625388649,19.267332708236047,17.382627919834455,12.190321006701526
