"X:Peak Period Bins [s], Y:Wave Height Bins [m], Values: Peak To Average Power Ratio []",[1-2),[2-3),[4-5),[5-6),[6-7),[7-8),[8-9),[9-10),[11-12),[12-13),[13-14),[14-15),[15-16),[16-17),[18-19),[19-20),[20-21),[21-22),[22-23)
[2.5-3.0),,,,,,69.48439471220782,13.07755044007741,13.518992099501451,14.54277446011604,14.973712139239076,14.162587654869414,15.164521574170795,14.016813527403537,16.968017813079804,16.838423834208655,14.173319546368814,14.157358548686359,13.62408837404443,16.720558561344593
[2.0-2.5),,,,,11.635674740671732,13.785743183076649,13.944769372415434,16.60122939967367,13.756325050562607,14.96420231392665,17.787487289806982,12.94260701376908,12.565319519481182,14.018151223075604,11.58749873074513,12.895861666231767,17.350347190220404,17.98460577390727,13.051131413403098
[1.5-2.0),,,,11.220594296944512,12.22632869681571,13.96396198680401,14.418247806881391,13.063951202155774,15.752974056976226,14.04909973724899,11.944273657458814,11.251957965915691,12.873907459653388,13.280911044912083,20.53607489357861,10.270480773348602,10.4151173597187,9.896492435089694,13.725339966759368
[1.0-1.5),,,14.18377138768343,11.60413151903835,12.572128400870254,13.515307472120684,11.09764013659313,10.038447561775715,13.548347229438466,9.661519513270312,9.528478821192603,11.623677147223953,15.793707954462981,9.449005675310882,11.447388484688915,9.375662502204548,7.817019430875911,8.817835915461846,9.01706952376348
[0.5-1.0),,12.778457782093492,13.705026884372774,10.633574437898547,12.444496446088811,13.288893745594805,12.645125320919194,9.413496700989851,9.155914416331647,9.25105691009334,8.83455184253026,12.525788461146794,8.874011630151674,12.734149402375893,11.275270356914909,9.80239467643723,10.321281476604632,8.314282303502823,10.22074619781256
[0.0-0.5),13.304404536736808,10.62654227295304,10.498050050152447,8.819256588217385,12.959488688099206,7.903403575418176,8.471751155028665,8.83680138902849,11.488288156562085,8.220111493246234,11.65010638911979,10.488073626151614,10.11126880297567,9.049939566290787,9.578176043975246,10.26847476579744,10.142398884329738,9.195655153238194,8.72884189379927
