"X:Peak Period Bins [s], Y:Wave Height Bins [m], Values: Pitch Angle Maximum [radians]",[1-2),[2-3),[4-5),[5-6),[6-7),[7-8),[8-9),[9-10),[11-12),[12-13),[13-14),[14-15),[15-16),[16-17),[18-19),[19-20),[20-21),[21-22),[22-23)
[2.5-3.0),,,,,,1.64568182966823,1.6043244239319046,1.5549597315313275,1.496843288682421,1.4227151246865495,1.3591735377355232,1.2967882251696972,1.2944887401002274,1.236052206591477,1.1482436854751457,1.1953366694587613,1.0769071139394382,1.0617981748727696,1.0235789752913256
[2.0-2.5),,,,,1.679313897184909,1.6748685971112423,1.5386555234531811,1.5311738559273247,1.435494173339404,1.3440465673936663,1.2973820155109987,1.2639675272689264,1.2335901175603747,1.0855033955160813,1.1072782274617174,1.0551763471786093,1.0785215185529973,0.944291020959413,0.8995870240410186
[1.5-2.0),,,,1.7102766254361392,1.6293269545469786,1.5170638947062707,1.4384960178951185,1.4357712275909902,1.33909345638374,1.2646721602550692,1.2120593644341147,1.180592667564943,1.153854268458067,1.0489528809892827,0.9968353103355293,0.9737128521081657,0.912290405437217,0.9138028253304639,0.8010537956797978
[1.0-1.5),,,1.5422252483666572,1.6754615861297892,1.5207550347611136,1.4602744875918143,1.2980887390124294,1.2797732338073515,1.2390209400280006,1.1055762949703112,1.0780212263182758,1.00094354497856,1.0307025124201195,0.9082539223315975,0.8587298232430151,0.8223425811787337,0.6885515925599784,0.7426863146648073,0.6765979944775437
[0.5-1.0),,1.0740637656060033,1.364742624811677,1.4036695537982835,1.2902090837747546,1.2691206585300474,1.1588886597387127,1.0843938532717132,1.030320018308775,0.9328377248821735,0.8534013497937357,0.8296205071820707,0.8070477272104885,0.6636496388281775,0.6845563488034786,0.6184372153135398,0.5503552408297943,0.46439308834494397,0.4319390352554482
[0.0-0.5),0.1379913889519916,0.4725906775073155,0.8313479572997606,0.9764922275280613,0.9551568780526309,0.7802708379719471,0.7529988173983159,0.7023687098781555,0.6707784249300711,0.48019141938279614,0.5311288698947044,0.42659684457526365,0.35019942781046537,0.2901378292993001,0.2749121005765193,0.2703102762557069,0.2248779477369596,0.21195533630820765,0.16150444763583768
