"X:Peak Period Bins [s], Y:Wave Height Bins [m], Values: Peak To Average Force Ratio [none]",[1-2),[2-3),[4-5),[5-6),[6-7),[7-8),[8-9),[9-10),[11-12),[12-13),[13-14),[14-15),[15-16),[16-17),[18-19),[19-20),[20-21),[21-22),[22-23)
[2.5-3.0),,,,,,8.56450237012972,3.1738212977711093,3.2250703674678745,3.0515295397065354,3.1285525584917377,3.019990996523969,3.281716667876468,3.065189386833413,3.294996937826889,3.2832264049703737,3.1872637751556523,3.412371430110375,3.342847748396242,3.4239167522680125
[2.0-2.5),,,,,3.2592171732405264,3.2340462210386267,3.251882498949996,3.3616918675156677,3.256671549928751,3.266533332948852,3.4051592674450766,3.219942710627451,3.1180734412016857,3.3367757407830503,3.208915897384124,3.384439626421418,3.72802187690537,3.8114403350858366,3.606650027926656
[1.5-2.0),,,,3.263549277388092,3.149312142187744,3.2299180164421277,3.324262128336413,3.2823818278794237,3.361164417479606,3.4504248716029657,3.27320063337046,3.219315907983591,3.385060769121055,3.5520499303203494,4.082268019161887,3.5587583482908127,3.60198264060404,3.704237029633969,3.9788447576338424
[1.0-1.5),,,3.6827810269918335,3.2554755409255116,3.3106876932766314,3.3415666027690007,3.1771199854647088,3.22016462493394,3.4676162998473563,3.27838218094764,3.3425015757599383,3.59299280774534,4.033901941009158,3.549737120865261,3.859802444658949,3.7381161966974226,3.656301923262271,3.9589786759754957,3.903031384583695
[0.5-1.0),,4.1404767497759565,3.729846353996926,3.23750290408144,3.4467586887261885,3.4606951833182062,3.5172527875189807,3.3074415117800933,3.350133845775292,3.5017290564765506,3.484751265434754,4.16432763417063,3.841282444689689,4.405688413210317,4.470313998715986,4.2721805863990685,4.198025876468695,3.8865790014755808,4.431408977247796
[0.0-0.5),4.973352723555833,4.302721229623407,4.070423151018249,3.6082478072337305,4.102041424649377,3.5528273254292393,3.7089897849437836,3.8657804284741744,4.345114236906397,3.966545397440744,4.711897240870951,4.510425181195504,4.367322384216169,4.217402141392685,4.808830995324884,4.587389424816525,4.641324802136331,4.7810880555336395,4.302983508768625
