"X:Energy Period Bins [s], Y:Wave Height Bins [m], Values: Wave Elevation Maximum [m]",[1-2),[2-3),[3-4),[4-5),[5-6),[6-7),[7-8),[8-9),[9-10),[10-11),[11-12),[12-13),[13-14),[14-15),[15-16),[16-17),[17-18),[18-19),[19-20),[20-21),[21-22),[22-23)
[3.5-4.0),,,,,,3.8531941575343454,4.044093390190575,2.9543723063810123,2.9653881254389725,3.668243330226343,3.303823296851848,3.293365118069333,4.345701540962972,3.3050746861968636,3.4298432234962037,3.6623918392957457,3.1763155847419213,3.289914159727302,3.3591137953707944,3.093438984908936,4.22401211515651,2.8870949911399064
[3.0-3.5),,,,,,2.876745002209688,2.8371987254897735,3.1411422097164374,2.975436863878516,2.833753227875503,3.025111345707227,3.617258643998768,3.074320183336004,2.779655837856109,2.60297682177784,2.981561607190701,3.0162792966240217,2.591216166742921,2.6315366944528997,3.1491961255720917,2.763624381149308,2.984868117055653
[2.5-3.0),,,,,,2.45148818798478,2.3658704483984963,2.4778284023537975,2.61789609869737,2.4779945623743793,2.302012793369508,2.3507059344621903,2.269218967357346,2.6714427456148586,2.193633312632964,2.3402265871675616,2.717891701195174,2.7663018659457292,2.3940710860966794,2.5924964303690357,1.9618458651156712,2.343542603992575
[2.0-2.5),,,,,2.0732347048888196,1.9742332487050946,1.994595492063503,2.1138075987052196,2.009628722214546,2.368759680139929,2.018073304100245,1.8900900127975624,1.8305612340775568,2.2968592858236416,1.8220410021882174,2.027105074945288,2.3196114068048437,2.1964143506424034,2.141764093474593,1.8282564373222092,2.0647049326413107,1.771423623495783
[1.5-2.0),,,,1.688484328279177,1.7311923509426617,1.5241163682709418,1.4945051926815003,1.5664724905383542,1.6632574203249746,1.5617437348539374,1.5801615616732494,1.4908832041878117,1.6449476948210038,1.746369292574554,1.538120242317297,1.5252751092230579,1.4952832559473421,1.3383104937145096,1.5001510086905505,1.434704286417514,1.4303946125664013,1.3825467501951632
[1.0-1.5),,,1.1993357185455418,1.0837232478553807,1.26153074386631,1.2386865665020392,1.1597434499159118,1.3303179720601193,0.9986973948024481,1.1519255592233442,1.0387560270507021,1.1266042840620716,1.0838885023241198,1.2240191685763346,1.0409273971171593,1.225338538592096,1.1553072779816005,1.1350492764496554,0.9598620522812591,1.0335911100484438,1.0636280647947123,0.8563094895514196
[0.5-1.0),,0.7742505998487472,0.7496727273139436,0.6180153460580391,0.7359587900902589,0.7795074180623899,0.8124944338352807,0.6852581103410936,0.7090471279217121,0.6168380391192637,0.6745980895363566,0.6844535286069436,0.7033048027535808,0.6166109858196822,0.5899047139757307,0.7324058719311928,0.5976670944826952,0.569818472533713,0.6572756802070265,0.5470011156439741,0.6181488160006299,0.6316629959554565
[0.0-0.5),0.2698221394235035,0.23105434298837735,0.22408158094579703,0.22553916810821512,0.244022955794094,0.23095514420895188,0.23868424058145934,0.24037835093843737,0.2477072771486159,0.21666488896276864,0.23084004161637145,0.21963134623615999,0.23712575483771534,0.2256584956773426,0.23202352469383478,0.2041630280911206,0.22169404439844625,0.2221860748933225,0.215534150266543,0.18277443248081965,0.2548597422934398,0.21646105367872523
