"X:Energy Period Bins [s], Y:Wave Height Bins [m], Values: Power Maximum [W]",[1-2),[2-3),[3-4),[4-5),[5-6),[6-7),[7-8),[8-9),[9-10),[10-11),[11-12),[12-13),[13-14),[14-15),[15-16),[16-17),[17-18),[18-19),[19-20),[20-21),[21-22),[22-23)
[3.5-4.0),,,,,,1166707.9717175472,1130511.4284553227,860512.4478832802,702343.2674331123,1003634.4493358613,572254.1514035614,568496.5233253771,469204.01254638366,419597.6911171257,492583.2639747399,511665.8407701252,379559.9427995883,328407.1674771905,356247.3402337792,259846.60434962698,246887.7000704655,174691.5559050308
[3.0-3.5),,,,,,760511.9876699774,710096.6703048412,671758.392372138,700858.0213723398,519052.97004031896,448610.4466603985,484107.6095657332,380826.7034776405,377014.77564664575,341861.4072329831,282317.30321355734,397615.15968989354,223543.26504834765,209726.46073978918,196951.71243889994,355589.3698605367,191208.5544591958
[2.5-3.0),,,,,,586095.9893073477,598976.8430906316,633201.4078044064,375354.8430124939,570191.0319258049,341905.6826108775,295981.31281844527,303801.699208559,273534.8464049807,303920.23395406245,296494.8614505228,227504.6335847933,205516.0948905387,175080.4107393924,221545.23288351137,134754.95002646404,115297.97873092972
[2.0-2.5),,,,,341945.09375927167,382969.0449213937,387554.4505893647,346990.7986751293,510941.6098962893,254724.21311216347,355528.2747880332,233199.1606859418,217862.08947695149,173060.15379085985,170017.19944199704,140510.88088137363,164188.17658207845,105072.12045785961,201667.08356669926,102307.79542901978,90832.97300267199,66145.27723570782
[1.5-2.0),,,,252139.88926954276,199411.4419334014,194356.72916715327,161382.38012134202,270702.56231814215,178135.58372320485,219883.66035487165,163719.84167341993,132392.20621856287,146534.20569627997,126922.4704058581,112228.97699596736,90687.85584221662,68163.74851096468,99006.89871103324,72313.03945292473,57163.84990110145,57080.9364477188,55608.79021006623
[1.0-1.5),,,87282.16967573804,87413.37773876711,86830.44314294781,100854.33535606552,80835.68186677461,117856.89819189625,128678.49819355005,143808.46879023704,80075.974412181,84900.13846359796,117698.10199407965,72508.68413075308,76038.14566998156,48654.51004597318,51538.2605257787,52900.747959652,33949.28925288408,32544.074718485113,30979.470020107085,25586.29535266725
[0.5-1.0),,24240.395844347637,45080.3277294159,44331.173461305574,23779.264668235504,30559.787998201868,31591.462210601723,20753.303659055055,36872.75537119525,21116.60506422781,26334.27390108538,38603.826151030626,24161.513639800156,33893.594723156966,26539.904073472335,22724.593791993677,17285.256475842914,13462.778077617826,16403.071285632916,15256.570984685126,8977.089491837361,15221.627641857845
[0.0-0.5),376.24344219985903,3141.36890499231,4255.806429589791,3479.8600287660674,3088.653646391568,2397.101645627042,2286.079839874145,2535.8344492446186,2344.388490061007,1881.8261728356583,2348.683577906624,2209.3470645451207,2047.9094483292406,2304.6542744769226,2239.790025781101,1639.7395235695499,1729.9966900359143,1964.3309995267268,1387.9177307056268,1355.6275675858421,1750.0488485045541,1441.613992942121
