"X:Energy Period Bins [s], Y:Wave Height Bins [m], Values: Power Take Off Velocity Average [radian/s]",[1-2),[2-3),[3-4),[4-5),[5-6),[6-7),[7-8),[8-9),[9-10),[10-11),[11-12),[12-13),[13-14),[14-15),[15-16),[16-17),[17-18),[18-19),[19-20),[20-21),[21-22),[22-23)
[3.5-4.0),,,,,,-0.12309036673097565,-0.0842112019375906,-0.040594232965542425,-0.05331370425789506,-0.020833198051356687,-0.019569267741639806,-0.010594387481553625,-0.006756462198193922,-0.0036819751596936868,-0.0018165224864432747,-0.007027792959647056,0.000551317437545545,5.6545141354778565e-05,-0.0012947191061187728,-0.0006031354797694324,-0.00342597166845273,1.3081140133380611e-05
[3.0-3.5),,,,,,-0.12001287458382805,-0.09780902300708727,-0.05729531553175944,-0.02220901091719881,-0.01873591746127819,-0.0057116956614935805,-0.0012821634243273955,-5.8674519323384807e-05,-0.003255780395419067,0.00016810941007478747,-0.00010827408837492111,9.393311141557219e-05,3.3353400031135e-05,0.0002045540751600313,0.0003220761483737602,-0.00043892551277310935,-0.00027261400148369534
[2.5-3.0),,,,,,-0.09287886140082922,-0.07106949670612854,-0.029086195054930594,-0.0175347382105978,-0.007776326008529371,-0.003347806109642637,-4.28351916509932e-05,0.00023093974436351708,-5.154292928028941e-05,1.654504066546519e-05,0.0004398251471930695,-0.000410719545542409,-0.0005605694004616073,-0.0003484523032700505,0.00039039088515796245,-2.17535322556153e-05,2.6162735220594124e-05
[2.0-2.5),,,,,-0.03307631082007207,-0.04353827256391644,-0.03519263323261587,-0.019743831969723274,-0.005677863469488149,5.0862986042551445e-05,0.0005952265109188041,-0.00028765045589722993,-0.00024730989288144676,-0.0006564477138107721,0.00013739683926140687,0.00044600803164777486,-2.4256231763451248e-05,0.00030238150574135695,-0.0003813353972027412,-0.0006751265699973114,-8.805383097660608e-05,-0.00015810421797917378
[1.5-2.0),,,,8.796343308310364e-05,-0.005424007363643838,-0.008836829060662016,-0.0035518510130140703,-0.0048842458661058265,-0.0033198601484647873,-0.0002395542631388224,-0.00012963466965560974,0.0003096095068294995,0.00030156652371903924,0.00039579650776459476,6.703412268159142e-05,0.00020961360321472398,-0.00011126502389374974,4.019529155644849e-05,7.514924085641934e-05,-5.3979777493871835e-05,9.712969031891931e-05,0.000367574082475588
[1.0-1.5),,,-3.086541990581941e-05,-8.532786015083039e-06,4.4252239038786604e-05,-0.00018216527832515524,0.0003097106580705752,0.00019501203974054603,-0.0002812107226814388,-5.376844841959842e-05,0.0002153114114905506,-3.9336996157875695e-05,0.00018255943041991485,-7.125070274218218e-05,5.091502973928734e-05,-0.00020837482264172492,-0.0003840020101885918,-0.00030200709086914475,0.0002849785011128435,0.00018608726264922733,0.0003049291047189175,0.0004917593566536641
[0.5-1.0),,-2.6542910747607783e-05,-2.232020661392667e-05,-7.38482873527318e-05,3.8483479287605214e-05,-5.8619364365257064e-05,4.355185256656718e-05,3.5640501808643417e-05,0.00010778523224657405,-2.71766958293212e-05,-6.194326713521621e-05,-0.0002208250281755301,-0.00016888143450680118,-0.00014363065245809762,0.00039600237025924206,-8.405522239814498e-05,3.9159568609322396e-05,-0.00019539909618796974,-0.00021573187413143546,-0.00023497461305491192,-0.00019215048005253178,7.695589686238771e-05
[0.0-0.5),-4.89998675767294e-06,6.833432088367552e-06,-6.730976233317002e-06,2.5261536640458813e-05,-3.976463699549671e-05,-3.6363659456790435e-06,3.303843012366679e-05,-7.553759459192445e-06,2.0823399818217112e-05,-1.1061554911141192e-05,-2.6250267044674647e-05,4.190689691023798e-05,4.302565002028299e-06,-9.129643351576723e-06,-5.77030379952966e-05,4.456003157189409e-05,2.806674253472188e-06,5.719715541156268e-05,-7.1576487404371165e-06,-4.416559368833551e-05,9.791793766879321e-05,-5.978500296454949e-06
