"X:Energy Period Bins [s], Y:Wave Height Bins [m], Values: Maximum Constraint Surge Force [N]",[1-2),[2-3),[3-4),[4-5),[5-6),[6-7),[7-8),[8-9),[9-10),[10-11),[11-12),[12-13),[13-14),[14-15),[15-16),[16-17),[17-18),[18-19),[19-20),[20-21),[21-22),[22-23)
[3.5-4.0),,,,,,1284285.3654515608,1205329.5648606354,1022084.586106596,878914.5210045816,1051042.9466780839,696090.021452101,646968.5235752627,480673.2213704592,439742.18623045535,385543.83656294295,332627.51421766717,286437.8909309993,267776.0454064033,298423.6369250958,263881.40980394045,226637.89056234062,197170.60164887877
[3.0-3.5),,,,,,916136.87603618,851802.2652949741,827395.3119005845,862668.828737915,701653.7522196609,585835.9710998097,588189.5071613367,432092.614330166,414193.4135525279,410120.5769718692,302346.45074151654,280768.6199257533,254298.0825095391,234149.12223581003,214849.27749068785,211502.69175600528,181580.95047422193
[2.5-3.0),,,,,,892407.3046611579,722932.6784751025,781249.812804001,517007.89396866306,696023.1600507471,486731.987441587,406272.2524525837,378827.19283117977,344918.6254827562,340051.0847921681,334029.3178558096,236723.9145209847,226240.70596569288,219489.72419390135,202292.90426645018,189992.8978272485,147331.07577015046
[2.0-2.5),,,,,555813.8149363268,565841.2299860411,590139.1598937623,483880.55092718045,591436.7693149786,400652.5331211365,497280.6098488523,344961.51266720693,342756.4015024072,283054.5913486849,269611.99081372947,240752.51399266685,234308.71659068626,170651.69427110505,197805.20656868507,169433.80499694933,135342.53421096603,131371.27390265348
[1.5-2.0),,,,245087.70625549307,233921.53104059942,279166.7615445275,256121.98745653208,354980.60349025007,308844.3091698371,335241.9018028405,293303.1849759606,230854.69067167473,244102.81613328375,230918.0224374944,202101.3510686193,175445.25857898704,145190.79879981722,172638.60874209908,136761.1646393076,133987.48551754904,128641.70538337759,115811.3459862698
[1.0-1.5),,,101729.6143964002,102341.52694702063,135723.62404871808,127275.87579346668,141615.06876290793,170371.39291903918,205317.18388357142,232940.22098800633,159283.56160672175,159323.1140303408,211321.90386534878,143008.0038821667,150288.8750755714,112534.61302862373,102560.27204606865,97937.21001340688,79008.88823727949,74102.48772973678,73100.09894700036,67116.48388371062
[0.5-1.0),,64908.84507747388,67207.93524043696,55315.954223476634,37495.64362833458,42921.007610552064,58898.001587505365,34657.360552988896,68295.06950853688,26199.155921205183,52565.662959423455,87575.27944644916,54307.90000061921,68908.53738623287,59469.45110371174,43094.99071431242,47821.80846275049,31712.358745237238,41750.178902067506,44769.97552760198,30968.293051032342,38513.497712518954
[0.0-0.5),12734.567055858255,21484.520832712013,21053.807408131885,15963.029895791908,13521.912894120731,10335.663809044032,9458.346857495619,9043.87751658211,8622.497983091545,7702.144021791663,8409.698332981985,8345.704226162687,7755.338902041865,8422.747139958528,7875.730140707159,6731.932843893537,7571.9119595937555,8362.174630520043,6534.102869745202,6324.403256454321,7332.343895745749,7101.503988156696
