wec_type,wec_scale,wave_height,peak_period,energy_period,peak_period_range,energy_period_range,angle_exceeded_90,body_dimensions_x,body_dimensions_y,body_dimensions_z,body_mass,body_moment_of_inertia_xx,body_moment_of_inertia_yy,body_moment_of_inertia_zz,body_volume,capture_width,capture_width_ratio,energy_flux,maximum_constraint_heave_force,maximum_constraint_surge_force,peak_to_average_force_ratio,peak_to_average_power_ratio,pitch_angle_delta,pitch_angle_maximum,pitch_angle_minimum,power_average,power_maximum,power_take_off_force_average,power_take_off_force_maximum,power_take_off_velocity_average,power_take_off_velocity_maximum,simulation_duration,simulation_ramp_length,wave_elevation_maximum,wave_elevation_minimum,wave_sea_state
McCabe Wave Pump,5,0.25,1.7505000000000002,1.5,"[1.5090517241379313, 2.515086206896552, 3.5211206896551728, 4.527155172413793, 5.533189655172414, 6.539224137931035, 7.545258620689656, 8.551293103448277, 9.557327586206897, 10.56336206896552, 11.56939655172414, 12.57543103448276, 13.58146551724138, 14.587500000000002, 15.593534482758622, 16.599568965517243, 17.60560344827586, 18.611637931034483, 19.617672413793105, 20.623706896551727, 21.62974137931035, 22.635775862068968]","[1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575]","[0, 0]","[1.7000000000000002, 0.7000000000000001, 1.2, 2.5]","[1, 1, 1, 1]","[0.25, 0.375, 0.0079375, 0.25]",0,1.3020833333333333,0.6087239583333331,0.20833333333333334,"[0.42500000000000004, 0.2625, 0.009525, 0.625]",0.5822040944013523,0.5822040944013523,0.046875,562.6980903815308,475.49719025048717,5.057944550080592,16.49469311379725,0.25970132452458383,0.1372795278662809,-0.12242179665830294,27.29081692506339,252.21798047237002,112.45698326099028,568.8011856034301,2.013297269033136e-05,0.4434202790994482,4200,600,0.2555469214937228,-0.25927005343435905,"[[0, 1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575], [0.25, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0.75, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.25, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.75, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.25, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.25, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.25, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.75, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.75, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
McCabe Wave Pump,5,0.25,2.9175,2.5,"[1.5090517241379313, 2.515086206896552, 3.5211206896551728, 4.527155172413793, 5.533189655172414, 6.539224137931035, 7.545258620689656, 8.551293103448277, 9.557327586206897, 10.56336206896552, 11.56939655172414, 12.57543103448276, 13.58146551724138, 14.587500000000002, 15.593534482758622, 16.599568965517243, 17.60560344827586, 18.611637931034483, 19.617672413793105, 20.623706896551727, 21.62974137931035, 22.635775862068968]","[1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575]","[0, 0]","[1.7000000000000002, 0.7000000000000001, 1.2, 2.5]","[1, 1, 1, 1]","[0.25, 0.375, 0.0079375, 0.25]",0,1.3020833333333333,0.6087239583333331,0.20833333333333334,"[0.42500000000000004, 0.2625, 0.009525, 0.625]",0.2867488307511596,0.2867488307511596,0.078125,464.8883568629877,425.66514201321326,5.43668504739654,18.678135592163343,0.24745293387899103,0.14015184617867515,-0.10730108770031586,22.402252402434343,232.65444796796612,119.54635791739315,645.2683443273397,3.40636863070696e-07,0.3605545661944673,4200,600,0.2680397608407437,-0.2641324894053967,"[[0, 1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575], [0.25, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0.75, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.25, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.75, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.25, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.25, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.25, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.75, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.75, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
McCabe Wave Pump,5,0.75,2.9175,2.5,"[1.5090517241379313, 2.515086206896552, 3.5211206896551728, 4.527155172413793, 5.533189655172414, 6.539224137931035, 7.545258620689656, 8.551293103448277, 9.557327586206897, 10.56336206896552, 11.56939655172414, 12.57543103448276, 13.58146551724138, 14.587500000000002, 15.593534482758622, 16.599568965517243, 17.60560344827586, 18.611637931034483, 19.617672413793105, 20.623706896551727, 21.62974137931035, 22.635775862068968]","[1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575]","[0, 0]","[1.7000000000000002, 0.7000000000000001, 1.2, 2.5]","[1, 1, 1, 1]","[0.25, 0.375, 0.0079375, 0.25]",0,1.3020833333333333,0.6087239583333331,0.20833333333333334,"[0.42500000000000004, 0.2625, 0.009525, 0.625]",0.27242638664412294,0.27242638664412294,0.703125,1540.3837782697183,1589.209088164332,4.964466687195651,15.58650388849328,0.6762581401598984,0.4036482286986016,-0.2726099114612968,191.54980310914894,1693.0056022547399,350.62370677105827,1740.659712005975,1.2848229545676412e-05,0.9726229604657665,4200,600,0.7308871587149217,-0.8388577682900894,"[[0, 1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575], [0.25, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0.75, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.25, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.75, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.25, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.25, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.25, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.75, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.75, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
McCabe Wave Pump,5,0.25,4.0845,3.5,"[1.5090517241379313, 2.515086206896552, 3.5211206896551728, 4.527155172413793, 5.533189655172414, 6.539224137931035, 7.545258620689656, 8.551293103448277, 9.557327586206897, 10.56336206896552, 11.56939655172414, 12.57543103448276, 13.58146551724138, 14.587500000000002, 15.593534482758622, 16.599568965517243, 17.60560344827586, 18.611637931034483, 19.617672413793105, 20.623706896551727, 21.62974137931035, 22.635775862068968]","[1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575]","[0, 0]","[1.7000000000000002, 0.7000000000000001, 1.2, 2.5]","[1, 1, 1, 1]","[0.25, 0.375, 0.0079375, 0.25]",0,1.3020833333333333,0.6087239583333331,0.20833333333333334,"[0.42500000000000004, 0.2625, 0.009525, 0.625]",0.08089604200459256,0.08089604200459256,0.109375,248.60783738204694,279.03382263791366,5.023184323904817,15.999542198791216,0.16109040732024354,0.09496577438215498,-0.08412732683628096,8.848004594252313,82.62045149332572,80.0829082065379,402.2712091157896,5.075803241845308e-06,0.2053849483161602,4200,600,0.21222030607907127,-0.26133406166292017,"[[0, 1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575], [0.25, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0.75, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.25, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.75, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.25, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.25, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.25, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.75, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.75, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
McCabe Wave Pump,5,0.75,4.0845,3.5,"[1.5090517241379313, 2.515086206896552, 3.5211206896551728, 4.527155172413793, 5.533189655172414, 6.539224137931035, 7.545258620689656, 8.551293103448277, 9.557327586206897, 10.56336206896552, 11.56939655172414, 12.57543103448276, 13.58146551724138, 14.587500000000002, 15.593534482758622, 16.599568965517243, 17.60560344827586, 18.611637931034483, 19.617672413793105, 20.623706896551727, 21.62974137931035, 22.635775862068968]","[1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575]","[0, 0]","[1.7000000000000002, 0.7000000000000001, 1.2, 2.5]","[1, 1, 1, 1]","[0.25, 0.375, 0.0079375, 0.25]",0,1.3020833333333333,0.6087239583333331,0.20833333333333334,"[0.42500000000000004, 0.2625, 0.009525, 0.625]",0.07652958361409003,0.07652958361409003,0.984375,774.2959950102165,776.3902675184328,4.877737802220684,15.377310761798077,0.44099556911208715,0.24418312575624815,-0.196812443355839,75.33380887011987,677.1261590205469,236.0975679064853,1151.6220319898284,3.3669338239176175e-05,0.5879760374595955,4200,600,0.774968809027061,-0.7022222817044171,"[[0, 1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575], [0.25, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0.75, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.25, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.75, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.25, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.25, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.25, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.75, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.75, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
McCabe Wave Pump,5,1.25,4.0845,3.5,"[1.5090517241379313, 2.515086206896552, 3.5211206896551728, 4.527155172413793, 5.533189655172414, 6.539224137931035, 7.545258620689656, 8.551293103448277, 9.557327586206897, 10.56336206896552, 11.56939655172414, 12.57543103448276, 13.58146551724138, 14.587500000000002, 15.593534482758622, 16.599568965517243, 17.60560344827586, 18.611637931034483, 19.617672413793105, 20.623706896551727, 21.62974137931035, 22.635775862068968]","[1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575]","[0, 0]","[1.7000000000000002, 0.7000000000000001, 1.2, 2.5]","[1, 1, 1, 1]","[0.25, 0.375, 0.0079375, 0.25]",0,1.3020833333333333,0.6087239583333331,0.20833333333333334,"[0.42500000000000004, 0.2625, 0.009525, 0.625]",0.0739254111673289,0.0739254111673289,2.734375,1388.405072102827,1782.1660411505782,5.504214411590831,19.32921975349259,0.7222021491469395,0.4339362922098772,-0.2882658569370623,202.13979616066496,1883.554197323871,384.8804835501341,1920.7207555929037,3.723135494473591e-05,0.9806496815527149,4200,600,1.041522600099365,-1.1298462191359941,"[[0, 1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575], [0.25, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0.75, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.25, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.75, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.25, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.25, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.25, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.75, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.75, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
