"X:Peak Period Bins [s], Y:Wave Height Bins [m], Values: Peak To Average Power Ratio []",[1-2),[2-3),[4-5),[5-6),[6-7),[7-8),[8-9),[9-10),[11-12),[12-13),[13-14),[14-15),[15-16),[16-17),[18-19),[19-20),[20-21),[21-22),[22-23)
[3.5-4.0),,,,,,25.674636064082407,28.716834099556586,25.389987632028618,22.119462872644636,33.996669142418135,21.610809502026303,24.683409387879394,21.356306466674663,20.399358161856366,27.38843865322985,28.533321732121923,25.648417284476814,23.930776489407002,26.840653275491203
[3.0-3.5),,,,,,22.167954697636986,21.63327932598582,23.866906129901892,26.501594879558873,20.923299902597734,20.4078506350626,23.540560444513552,20.621340849226744,22.362930274176072,22.2117272314247,19.212301744340646,29.315256653016757,17.955702651981085,18.97368693320134
[2.5-3.0),,,,,,23.14811643871166,24.488866025687912,26.804026051986536,17.2705082613906,29.710080301097957,17.87536264102412,18.04302854278479,18.872496603747177,19.16488313020883,23.62808618844818,24.15776552635373,20.972537531601162,21.06034232214127,17.86225609547609
[2.0-2.5),,,,,20.85958914435522,22.941212398691327,24.02902164916505,21.713469865846374,33.26314878101404,16.317390175529635,24.94358764688029,17.137233894123273,18.09416965519408,16.241713623152506,16.412875152238666,15.398969470531307,19.154587459610635,14.171236764286684,27.161573762400444
[1.5-2.0),,,,17.92425538907766,21.713019647070773,19.447834874647572,16.644901064017237,26.94035348759565,16.528721070679396,20.95870965449744,15.998680411324285,14.736969786325908,16.340930046211195,15.865167658901466,14.793022422369495,13.757859465175661,10.638734853151421,17.808060846761645,13.541900412164027
[1.0-1.5),,,11.867644631496953,12.5376938235149,19.236759709128393,21.162973912499652,16.718009394089734,22.074182663326898,24.43546771486433,27.740583601377004,14.486897509265134,15.461432043521611,21.79530963887484,15.094717234821402,17.205208754033226,11.58218077993412,13.76496750849431,15.265087483782128,10.73063738048823
[0.5-1.0),,13.842091700577498,17.302335695638007,18.371949785717817,15.152233961727028,18.850538624662118,19.167135640231304,12.876249417337018,21.438283168588864,12.442753365088693,15.029527143639315,21.160691705556115,13.543696259936034,20.111552215887293,17.34961313170016,13.43310516803922,11.545137655315918,10.69515598996163,12.664458340274944
[0.0-0.5),14.613478135560586,15.825276904563784,14.539312365783369,12.91753565659501,17.744703118152678,14.03932054963525,13.551757123865583,15.065759227197216,13.015411960603725,11.83411958507458,15.162450006211293,14.716499711928455,13.426424713025604,16.33762592947369,14.614170325288462,12.312229855519965,12.351634167305129,16.77280333852263,10.765830796080706
