"X:Peak Period Bins [s], Y:Wave Height Bins [m], Values: Maximum Constraint Heave Force [N]",[1-2),[2-3),[4-5),[5-6),[6-7),[7-8),[8-9),[9-10),[11-12),[12-13),[13-14),[14-15),[15-16),[16-17),[18-19),[19-20),[20-21),[21-22),[22-23)
[3.5-4.0),,,,,,322870.0608655159,269148.6559923808,206995.9643985099,183353.17648155338,269149.15499314555,168858.0751618029,211702.63547390825,200479.53907566125,162784.5942372549,199477.49162220236,213243.34971207177,165698.852808147,132388.78925101928,157054.00732741845
[3.0-3.5),,,,,,222255.1085463807,216761.57705159398,160308.46446821172,199762.62399564873,138892.0448168904,131066.37383345832,153955.48046768212,131123.0454379159,138040.4691045688,156145.9460630096,121231.31870452322,171215.59471571803,106106.96236430398,95129.49628525665
[2.5-3.0),,,,,,160271.5171040222,181934.5684098129,161348.27918774175,128902.29636166182,157022.3593105431,100154.71531178824,112434.52859892146,128149.68314545257,103860.80415153342,125943.02949939418,119616.08452373209,109207.1692482287,95110.4494686571,95457.3724006532
[2.0-2.5),,,,,86720.01515947006,103531.46880759967,114844.47826921694,100722.489652291,147744.4570337825,86969.86972042319,120871.61046344433,87724.38874632235,68120.3518920916,73254.7887609505,73843.45333091573,66253.77727931653,74795.46598839195,62966.84879348693,97771.10905162978
[1.5-2.0),,,,65106.47455962361,74155.05336475838,77478.2848523816,77320.67997860866,80850.23350536774,87753.13432632848,68370.35938109261,50943.690433238255,43496.009882872124,57311.69791347579,56226.85100009208,59941.82229549418,44836.36676494843,37743.83206026145,49558.060586157,38662.4798082637
[1.0-1.5),,,19952.084865622146,25154.27173472123,46789.169572011495,45013.56051593099,43515.76154183839,73113.607267345,32506.71966979503,32455.1080355092,28907.776857551362,32162.04685817588,38282.89779833117,30602.777340002747,28301.624824871244,29262.397804727454,28194.511577749166,30635.77536415208,25043.113275998116
[0.5-1.0),,11815.386733633964,15168.822028595112,14104.675136062886,14403.799884036693,19333.575784422086,20763.707281370178,13445.542575003625,18001.61012456629,13191.149270194814,15354.088683522687,22646.481001373784,15856.35633603536,18428.781566064223,16932.05804120872,14646.049473109739,17165.699936832512,15115.690154468266,16028.789574489265
[0.0-0.5),7403.084156288683,8566.537609240648,9644.252452806213,10171.064703586311,10433.860221012936,10424.673653987365,11061.182627525286,11085.2584128094,10887.579386304848,10674.23651622859,10827.924546913791,10481.404723677251,10713.814053242872,10562.402665149459,10363.411718670068,9881.773885039736,10058.133908233673,10394.875557452744,9539.37732707457
