"X:Peak Period Bins [s], Y:Wave Height Bins [m], Values: Pitch Angle Minimum [radians]",[1-2),[2-3),[4-5),[5-6),[6-7),[7-8),[8-9),[9-10),[11-12),[12-13),[13-14),[14-15),[15-16),[16-17),[18-19),[19-20),[20-21),[21-22),[22-23)
[3.5-4.0),,,,,,-490.18531236207986,-357.2737030681635,-194.39280907522516,-200.8811380416552,-87.047608424385,-68.39625790480464,-43.78646090671724,-36.56338000456513,-18.760968563537602,-12.216148636402831,-30.34567616129429,-2.1649254720788037e-05,-5.210225678846383,-5.186474113412359
[3.0-3.5),,,,,,-447.4117552271942,-400.992121441889,-238.60527087147292,-80.73871976104319,-74.39176053813145,-25.36116524188346,-4.889645939274418,-5.879509925735396,-11.550886799211932,-5.36295190473093,0.0,-5.643462757061975,-5.053054334428414e-05,-4.287859353514892e-05
[2.5-3.0),,,,,,-358.25215112920324,-269.3054325295743,-118.46841495398176,-68.08457705932773,-25.293788166835707,-18.223210966305487,0.0,-5.402716727742814,-5.321963118264641,-5.224285841052443,-5.242872520141045,-5.139587431284816,-4.0510285670532175e-05,0.0
[2.0-2.5),,,,,-118.5013369787348,-156.6168955220083,-144.75308760321832,-74.45382246840407,-18.604252872828205,-6.3479841661508445,-6.141920969375837,-1.106339802417085e-08,-5.261316206973376,-2.64882401772615e-06,-5.235934611297011,-5.070344737313694,-5.076749295622611,-5.012616722896894,-4.951126918955736
[1.5-2.0),,,,-5.345881826264715,-23.566154964754666,-30.326329433719568,-18.49585923813336,-18.585979814265343,-17.902791716314784,0.0,-5.309920134408639,0.0,-5.220572475205647,0.0,-3.3183001941389816e-09,-5.045191348903846,0.0,0.0,-1.2558739477025604e-06
[1.0-1.5),,,-3.919123284101342,-4.381205009498593,-5.275426655296565,-5.446645167264975e-09,-5.297924902141842,-5.6879154079985135e-08,-5.273605870663913,-5.286431453802287,-1.2738942564019374e-05,-5.086079484433119,-5.087044093265157,-2.890261054278812e-06,-5.009971664794432,-3.883256328960884e-07,-4.860598448185517,-5.158257653974623e-06,-4.788456001094255
[0.5-1.0),,-3.2890951549924203,-8.20093218756414e-06,-3.7422588464731903,-3.1112687096431905e-05,-4.085620621546164,-2.654871282432322e-10,-4.462059431658715,-2.08713935889018e-07,-4.457803238447572,-4.770639791017653,-4.822852948637704,-4.53972304612597e-07,-4.729341006637614,-4.691756300359623,-2.307254061512925e-06,-4.5706587397608525,-1.5187865756730527e-07,-4.5003217735566095
[0.0-0.5),-3.5177893127706465e-06,-3.197215946153139,-3.247627993163085,-3.2964667129434067,-3.6529468448567983,-1.7972712601694598e-08,-3.652831038713175,-3.6528817566837066,-2.2654699550233732e-07,-3.652091655186498,-3.718683038861372e-09,-7.429970649329936e-14,-2.887094550500868e-13,-3.6974275380425468,-5.6492886342389345e-09,-1.1722926398599565e-07,-3.712053671323281,-3.6080360376078944,-3.771674077124739
