wec_type,wec_scale,wave_height,peak_period,energy_period,peak_period_range,energy_period_range,body_dimensions_x,body_dimensions_y,body_dimensions_z,body_mass,body_moment_of_inertia_xx,body_moment_of_inertia_yy,body_moment_of_inertia_zz,body_volume,capture_width_ratio,capture_width,energy_flux,exceed_stop_angle,maximum_constraint_heave_force,maximum_constraint_surge_force,power_take_off_heave_position_minimum,power_take_off_heave_position_maximum,power_take_off_heave_position_delta,power_take_off_heave_velocity_maximum,power_take_off_heave_velocity_average,power_take_off_heave_force_average,power_take_off_heave_force_maximum,peak_to_average_force_ratio,power_average,power_maximum,peak_to_average_power_ratio,scaling_factor,simulation_duration,simulation_ramp_length,water_depth,wave_break_calculation,wave_break_criteria_met,wave_elevation_maximum,wave_elevation_minimum,wave_sea_state
Point Absorber,6,0.25,1.7505000000000002,1.5,"[1.5090517241379313, 2.515086206896552, 3.5211206896551728, 4.527155172413793, 5.533189655172414, 6.539224137931035, 7.545258620689656, 8.551293103448277, 9.557327586206897, 10.56336206896552, 11.56939655172414, 12.57543103448276, 13.58146551724138, 14.587500000000002, 15.593534482758622, 16.599568965517243, 17.60560344827586, 18.611637931034483, 19.617672413793105, 20.623706896551727, 21.62974137931035, 22.635775862068968]","[1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575]",6,6,1.5,29669.710000000003,103378.03,103378.03,190851.76,42.3853,0.13611170678185383,0.8166702406911228,0.054703125000000005,0,143035.66181648333,8824.530921267586,-0.015883108828896174,0.060159304239870426,0.0760424130687666,0.06231265023586254,-1.6882140494576034e-07,5575.432717084631,18560.884498785257,3.329048244436651,44.674414260306584,242.43045311732186,5.426606193530385,1,4600,1000,50,0.041666666666666664,1,0.28878863438398017,-0.26503902501429694,"[[0, 1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575], [0.25, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0.75, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.25, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.75, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.25, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.25, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.25, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.75, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.75, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
Point Absorber,6,0.25,2.9175,2.5,"[1.5090517241379313, 2.515086206896552, 3.5211206896551728, 4.527155172413793, 5.533189655172414, 6.539224137931035, 7.545258620689656, 8.551293103448277, 9.557327586206897, 10.56336206896552, 11.56939655172414, 12.57543103448276, 13.58146551724138, 14.587500000000002, 15.593534482758622, 16.599568965517243, 17.60560344827586, 18.611637931034483, 19.617672413793105, 20.623706896551727, 21.62974137931035, 22.635775862068968]","[1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575]",6,6,1.5,29669.710000000003,103378.03,103378.03,190851.76,42.3853,0.15447768557971261,0.9268661134782756,0.091171875,0,143180.50607009188,9583.238727741053,-0.0999753890611162,0.16363159274714803,0.26360698180826425,0.18421672264507485,2.257345956689299e-05,1647.244412750372,18525.166888920936,11.246155546516515,84.50412143977717,3401.207217664743,40.24900986739034,1,4600,1000,50,0.041666666666666664,1,0.24904434892929994,-0.24271147834951373,"[[0, 1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575], [0.25, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0.75, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.25, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.75, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.25, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.25, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.25, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.75, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.75, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
Point Absorber,6,0.75,2.9175,2.5,"[1.5090517241379313, 2.515086206896552, 3.5211206896551728, 4.527155172413793, 5.533189655172414, 6.539224137931035, 7.545258620689656, 8.551293103448277, 9.557327586206897, 10.56336206896552, 11.56939655172414, 12.57543103448276, 13.58146551724138, 14.587500000000002, 15.593534482758622, 16.599568965517243, 17.60560344827586, 18.611637931034483, 19.617672413793105, 20.623706896551727, 21.62974137931035, 22.635775862068968]","[1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575]",6,6,1.5,29669.710000000003,103378.03,103378.03,190851.76,42.3853,0.13907646534022425,0.8344587920413457,0.820546875,0,170050.4755173255,10506.961539620763,-0.26238911709531654,0.2416971265986367,0.5040862436939533,0.45649161077022815,2.897089178490189e-06,4605.692575576499,45548.1346822947,9.889529953395424,684.712554125801,20561.274262006515,30.0290598414073,1,4600,1000,50,0.125,1,0.7554500734900239,-0.820042339065866,"[[0, 1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575], [0.25, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0.75, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.25, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.75, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.25, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.25, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.25, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.75, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.75, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
Point Absorber,6,0.25,4.0845,3.5,"[1.5090517241379313, 2.515086206896552, 3.5211206896551728, 4.527155172413793, 5.533189655172414, 6.539224137931035, 7.545258620689656, 8.551293103448277, 9.557327586206897, 10.56336206896552, 11.56939655172414, 12.57543103448276, 13.58146551724138, 14.587500000000002, 15.593534482758622, 16.599568965517243, 17.60560344827586, 18.611637931034483, 19.617672413793105, 20.623706896551727, 21.62974137931035, 22.635775862068968]","[1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575]",6,6,1.5,29669.710000000003,103378.03,103378.03,190851.76,42.3853,0.227952885439216,1.367717312635296,0.127640625,0,161757.4336001219,10144.193192244016,-0.16232348679601452,0.14688891020471964,0.30921239700073416,0.253677049235766,2.1045950650188902e-05,4022.7338160808363,37072.78803130697,9.215819322449049,174.57629260808957,5481.123080415622,31.396720588632984,1,4600,1000,50,0.041666666666666664,1,0.24908222518638828,-0.29474923068628467,"[[0, 1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575], [0.25, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0.75, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.25, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.75, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.25, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.25, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.25, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.75, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.75, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
Point Absorber,6,0.75,4.0845,3.5,"[1.5090517241379313, 2.515086206896552, 3.5211206896551728, 4.527155172413793, 5.533189655172414, 6.539224137931035, 7.545258620689656, 8.551293103448277, 9.557327586206897, 10.56336206896552, 11.56939655172414, 12.57543103448276, 13.58146551724138, 14.587500000000002, 15.593534482758622, 16.599568965517243, 17.60560344827586, 18.611637931034483, 19.617672413793105, 20.623706896551727, 21.62974137931035, 22.635775862068968]","[1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575]",6,6,1.5,29669.710000000003,103378.03,103378.03,190851.76,42.3853,0.202433837542516,1.2146030252550961,1.148765625,0,213165.74439977342,13572.753130704885,-0.4605130148372759,0.22361701719763186,0.6841300320349077,0.6247285891780691,1.0141497527207035e-05,10961.944952426391,88435.30631239928,8.06748316071633,1395.2942034340613,31189.64467624282,22.353453916370963,1,4600,1000,50,0.125,1,0.7293408774324438,-0.749022569796613,"[[0, 1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575], [0.25, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0.75, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.25, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.75, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.25, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.25, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.25, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.75, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.75, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
Point Absorber,6,1.25,4.0845,3.5,"[1.5090517241379313, 2.515086206896552, 3.5211206896551728, 4.527155172413793, 5.533189655172414, 6.539224137931035, 7.545258620689656, 8.551293103448277, 9.557327586206897, 10.56336206896552, 11.56939655172414, 12.57543103448276, 13.58146551724138, 14.587500000000002, 15.593534482758622, 16.599568965517243, 17.60560344827586, 18.611637931034483, 19.617672413793105, 20.623706896551727, 21.62974137931035, 22.635775862068968]","[1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575]",6,6,1.5,29669.710000000003,103378.03,103378.03,190851.76,42.3853,0.2009709646723402,1.2058257880340413,3.1910156250000004,0,279920.06488793745,11168.50940657315,-0.7880452716098088,0.33652825574176726,1.124573527351576,0.94298685605404,-5.248140038377916e-05,18344.064756959542,155265.81664954295,8.464090086175517,3847.808930644564,96141.47086679755,24.98603038760879,1,4600,1000,50,0.20833333333333334,1,1.1869843350834604,-1.1216513727336537,"[[0, 1.7505000000000002, 2.9175, 4.0845, 5.2515, 6.4185, 7.585500000000001, 8.7525, 9.919500000000001, 11.086500000000001, 12.2535, 13.4205, 14.5875, 15.7545, 16.9215, 18.0885, 19.2555, 20.4225, 21.5895, 22.7565, 23.9235, 25.090500000000002, 26.2575], [0.25, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0.75, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.25, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1.75, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.25, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [2.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.25, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [3.75, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.25, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [4.75, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [5.75, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [6.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [7.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [8.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
